User_ID,annual_income,number_of_children,proximity_town,sum
1000772,125548.5395,2,1.5785889,106779
1000773,28369.46145,0,24.71622366,31329
1000774,231801.8559,0,14.8297457,200212
1000775,18104.56625,1,28.49186977,8576
1000776,58396.82666,2,12.396393,85654
1000777,252341.2279,0,5.464571917,263682
1000778,110614.6291,0,9.58434797,102133
1000779,33953.22331,0,36.8563467,32497
1000780,404701.7242,0,14.929649,394877
1000783,147974.3288,1,52.8438796,146858
1000785,62546.65395,3,11.81645595,85984
1000786,31288.59326,1,95.9454458,38141
1000787,60814.01164,0,4.86826273,67832
1000788,210778.7561,0,28.418796,134488
1000789,93751.52711,4,2.28775348,80771
1000791,224503.1935,1,2.59589446,222532
1000792,79317.01067,2,39.18899874,98896
1000793,134255.0286,0,11.7521471,116167
1000794,27329.92055,2,9.81996257,52180
1000795,84160.02226,3,5.82152116,106561
1000796,183530.8314,4,0.1422356,280749
1000797,85158.86875,2,7.679979247,64878
1000798,133037.7163,0,7.643954738,124654
1000799,56788.10521,0,1.74183342,41592
1000801,148402.2303,0,12.17357359,196378
1000802,461383.3325,0,19.1199915,450389
1000803,79532.26041,1,4.3288967,30876
1000804,18884.54736,2,12.4388762,17106
1000805,75902.69017,2,28.3922849,39374
1000806,50752.88844,0,1.142721696,70538
1000807,67145.0559,0,6.12834432,24197
1000808,151084.7224,2,2.426673773,144098
1000809,108016.5635,1,33.92332987,93898
1000810,93855.12763,0,2.98527649,132390
1000811,49631.41726,0,15.64917716,65145
1000812,101093.8495,1,7.528234,109736
1000813,0,1,7.714474587,39576
1000814,1686.681167,3,25.82353824,72960
1000816,131152.253,0,5.94742875,111309
1000817,398164.4187,3,1.399434473,388927
1000818,167521.0035,0,22.7242372,148679
1000819,88452.12859,1,,92966
1000820,45864.15076,2,9.345753682,72329
1000821,0,0,5.6544248,3880
1000822,224421.1207,3,7.89858491,202473
1000823,79503.90899,0,15.578527,93378
1000824,249684.7472,2,4.92895774,224194
1000825,0,1,23.1659478,16203
1000826,30561.464,1,57.25711861,42085
1000827,0,1,18.2471223,22639
1000828,0,0,14.11349266,37904
1000829,177966.5224,2,25.17714798,190319
1000830,97221.98646,3,27.26217388,139654
1000832,93041.21405,0,0.591436669,115170
1000833,59985.59805,1,3.18396633,38540
1000834,0,2,27.5426657,38808
1000835,80247.80087,2,5.687545857,10957
1000836,56725.24645,1,1.149821,20581
1000837,26336.90044,1,4.211616173,42185
1000838,120317.7944,0,18.66669922,140992
1000839,633152.1343,1,12.43341222,612215
1000840,142846.7891,1,87.42468167,133069
1000842,7044.083775,1,0.726186677,34964
1000843,54798.79753,0,31.68133141,71382
1000844,88344.6672,0,27.17449332,64976
1000845,26215.64531,1,49.1828868,33992
1000846,94873.7728,2,3.14991893,124526
1000847,48876.88256,2,21.91561798,16234
1000848,46484.11416,1,14.13412393,60124
1000849,81023.07416,1,5.2886493,69830
1000850,460988.7891,0,1.8749232,472021
1000851,55433.49392,3,2.46151556,73466
1000852,37245.43396,1,8.52967574,24329
1000853,133557.1093,0,17.9717694,137827
1000854,349688.3585,0,31.712274,308407
1000855,422870.6766,0,44.11499573,448822
1000856,67004.01851,1,17.7899517,72623
1000857,54553.88565,0,28.6111118,52487
1000858,79573.11388,0,0.34478352,104916
1000859,83984.01102,1,19.75569658,144120
1000860,14506.89026,0,64.6763622,4699
1000861,71730.14993,2,41.45924325,74259
1000862,39081.9167,2,1.12588564,59855
1000863,106383.0301,1,0.92968213,116730
1000864,108240.7949,0,48.9757313,62892
1000867,5838.823327,1,35.73141933,33274
1000868,74597.17012,1,5.2687129,37561
1000869,825854.7977,0,4.44942238,829800
1000870,0,0,9.1453718,24600
1000871,0,0,6.46525153,1861
1000872,29979.43054,0,6.27971357,41236
1000873,149452.2298,2,26.4863368,130650
1000875,65089.82673,0,21.22592288,68051
1000877,430070.0818,1,18.1425123,428557
1000878,0,2,21.57198,19064
1000880,152259.347,1,24.861717,109900
1000881,536475.9165,0,5.459767943,558338
1000882,42749.75962,3,4.6159921,81951
1000883,8352.212594,1,3.8362181,21350
1000884,66380.65476,1,6.18341578,75528
1000885,47449.79254,1,3.782493,28744
1000886,41473.59418,1,19.88765,41551
1000887,130643.1665,3,5.19423313,121098
1000888,0,1,1.4297733,47434
1000889,983199.1069,0,14.5128689,963939
1000890,286433.844,1,18.1369271,242124
1000891,165038.2961,0,3.22917991,219478
1000892,0,0,25.39738172,65108
1000894,36202.6389,1,4.755923,95195
1000895,41999.32198,2,7.25477478,54527
1000896,20541.04327,1,11.3726246,31446
1000897,132248.2505,0,49.34684822,156346
1000898,36299.24113,1,6.847586163,27079
1000899,161600.9076,2,17.21416524,155132
1000900,0,0,56.53457,16824
1000901,51242.33804,0,7.82979914,37685
1000903,126703.5598,0,36.2468834,119463
1000904,108421.4557,0,4.365482173,144499
1000905,113751.8039,0,3.869827981,142094
1000906,4045.841639,0,19.9857972,5180
1000908,68493.45761,0,3.46326366,24922
1000909,9625.959196,1,21.2697661,44563
1000910,155582.0152,0,11.3661871,146549
1000911,367657.5679,0,0.88578216,368743
1000912,63085.71771,0,7.21392116,39220
1000913,41029.55167,2,0.53213987,68763
1000914,44842.14266,1,5.63241,74488
1000915,36286.94234,1,4.13563542,53292
1000917,27203.86852,2,18.2179356,19397
1000918,77134.93154,3,4.47853937,52198
1000919,200862.3357,1,21.4497639,203573
1000920,112241.8009,1,14.144869,86804
1000921,59079.1642,0,29.2189331,90864
1000922,284188.1753,1,15.5521916,314064
1000923,5579.868432,0,9.6387344,21886
1000924,142773.5337,1,0.49861323,183316
1000925,0,3,14.4242749,36347
1000926,30335.51999,2,11.66569441,48290
1000927,100224.0717,0,25.93557181,97881
1000928,221046.1428,0,5.335871,211556
1000929,388480.5839,3,4.83813858,410399
1000930,66955.50151,1,18.7994435,77151
1000931,67987.00247,1,36.329254,111283
1000932,0,2,18.8779677,38502
1000933,58335.17839,1,9.17893685,51923
1000934,329663.3142,1,55.559339,326825
1000936,71879.13619,1,14.2358254,52456
1000937,248204.7621,4,18.6928642,239693
1000939,119640.6481,2,26.6632512,107271
1000940,87430.01918,1,15.373569,91475
1000943,84502.87973,0,33.72574272,61852
1000944,87476.66845,2,4.18913453,76200
1000945,133955.6072,2,4.933117747,135900
1000949,495933.9061,2,24.92667351,475349
1000950,81171.73978,0,12.2286699,78160
1000951,48950.20227,2,29.44259117,26660
1000952,64711.91658,0,84.4358565,87822
1000953,264212.8789,0,18.53883174,261341
1000954,104381.2069,1,36.37779268,80375
1000955,332515.0335,1,0.39942611,320592
1000956,5702.0222,1,31.378532,60475
1000957,286063.796,1,44.9513115,270642
1000958,123255.0234,0,17.55349572,113454
1000959,0,1,0.797665995,49186
1000960,112262.9973,1,1.61894561,123436
1000961,0,1,6.691111481,27578
1000963,204046.6562,0,21.4167721,240844
1000964,0,0,3.697963518,22214
1000966,95145.9616,1,1.37362867,99731
1000967,31014.32051,0,118.128313,69632
1000968,61067.79416,1,1.25254784,70948
1000969,48978.61332,2,8.633353538,8265
1000970,515329.1925,1,14.75291665,572824
1000971,190684.6609,0,33.533238,162517
1000972,60018.44251,1,12.33928498,10712
1000973,107924.5388,0,8.317598277,131067
1000974,49242.43847,1,11.7563245,49769
1000975,341283.0491,1,2.675676351,343391
1000976,39423.64023,0,6.117822113,63705
1000977,253076.8504,0,24.3353961,244384
1000978,28118.6109,1,8.127747394,14518
1000979,85712.66324,1,0.48965672,62999
1000980,113860.2853,0,4.2165958,116950
1000981,107967.8263,0,14.48279736,107422
1000982,72607.22962,2,1.2234721,53263
1000983,67254.76503,1,53.498356,77355
1000984,642707.7287,2,29.7648443,611226
1000985,114195.1923,0,49.213511,126553
1000986,35118.35016,0,2.542248717,9706
1000987,55310.48508,2,11.85898574,74125
1000988,0,0,2.391758321,15873
1000989,437.62887,1,15.21173786,14755
1000990,82256.27015,0,8.5572667,54443
1000991,0,0,0.82497529,44217
1000992,0,1,4.894854783,26179
1000993,21009.18902,2,9.655927615,14729
1000995,46640.70589,2,42.172375,21213
1000996,322470.2067,2,7.564219734,304276
1000997,0,1,8.891164652,38450
1000998,132047.6981,1,23.37368628,169525
1000999,524175.8458,0,0.527991367,469500
1001000,28436.50023,0,51.19578839,71858
1001002,53514.29506,0,11.197769,52301
1001003,10871.38547,0,15.465997,31103
1001004,426323.2901,0,8.75938641,379668
1001005,137118.6548,1,6.568734662,85629
1001006,42592.03529,0,53.368499,21244
1001008,48307.50624,2,28.9128662,62991
1001009,47855.15895,3,18.524514,36899
1001010,493257.2681,0,7.333672,536491
1001011,29283.10493,0,76.87542517,51527
1001012,45589.23333,0,29.2989848,9312
1001013,65456.70319,0,39.8726499,66449
1001015,886382.1087,0,4.875892473,843827
1001016,129443.5502,0,0.468549468,104030
1001017,360205.6769,2,9.3385536,362090
1001018,111409.3166,0,8.924999745,97986
1001019,601857.5375,2,1.9861825,573359
1001021,88616.63397,1,7.975461532,61314
1001022,173246,1,3.796451396,148990
1001023,0,1,84.5531814,12537
1001024,13030.37102,0,45.8524614,25142
1001025,63989.10079,2,1.3592776,37813
1001026,0,0,4.577414636,26095
1001027,430.3488081,0,0.27674433,39241
1001028,39833.85109,1,,53808
1001029,125688.2403,1,68.53118598,148516
1001030,29949.26031,0,7.299983575,97178
1001031,210483.4823,0,22.6419163,154060
1001032,29081.84004,0,7.236968891,65138
1001033,129721.4362,3,33.52557199,121757
1001035,55152.59561,0,7.21243319,91260
1001036,39333.47904,2,7.231644464,64850
1001037,8442.301139,0,3.799824852,15076
1001038,100511.5961,3,14.98565889,121444
1001039,0,2,5.443595184,8160
1001040,82342.76267,0,0.24393253,128155
1001041,56091.64919,0,3.315584496,46363
1001042,19611.44832,2,74.5598183,34559
1001043,0,1,27.63316923,23676
1001044,107974.9276,2,2.438147419,111572
1001045,78309.70108,1,26.8164893,27427
1001047,100005.5107,2,25.9985616,87372
1001048,0,0,1.887759158,23063
1001049,23150.04951,0,3.27768429,23015
1001050,338552.5137,0,1.4551911,327918
1001051,687698.9739,0,2.95449691,630251
1001052,141743.2668,2,33.62732161,106702
1001053,268412.4101,1,16.339422,251176
1001054,72973.35169,1,2.73819588,114730
1001055,142963.5048,0,3.8489373,121251
1001056,66529.02605,2,4.551838261,47410
1001057,215738.1026,3,4.973462661,169881
1001058,405271.5775,1,29.66451459,418402
1001059,231035.89,0,26.42522165,240317
1001060,85211.06708,1,24.73282878,71691
1001061,91436.88768,1,1.4151814,41205
1001062,194216.1531,0,21.2613977,198815
1001063,147589.6484,3,8.935552291,143311
1001064,111815.3477,2,1.918126,126206
1001065,79757.33494,0,3.22611161,57913
1001066,77780.95196,0,53.66714616,106842
1001067,68983.49754,1,3.82816654,88758
1001068,301934.9428,0,6.52285674,333995
1001069,353731.7164,2,14.3481744,332393
1001071,97504.90641,0,34.7574579,93724
1001072,51099.00404,1,3.82579847,70407
1001073,46400.99863,0,86.342892,54731
1001074,52263.70884,3,32.72391688,113634
1001075,69846.13597,4,26.623356,75970
1001076,44692.62929,1,0.256733874,57255
1001077,278701.7016,0,3.5565348,244509
1001078,83127.60317,1,49.699539,55025
1001079,131936.6895,0,11.68975386,89891
1001081,66416.32852,1,9.2939441,59940
1001083,14879.23623,1,25.69123555,16830
1001084,164158.0057,1,11.84278186,166921
1001086,251518.565,0,7.24377366,253037
1001087,319288.7621,2,121.3158386,299544
1001088,793173.0452,1,42.69275993,760345
1001089,90494.91009,2,2.589118385,45931
1001090,101004.9661,1,2.18551514,58704
1001091,0,2,,22976
1001092,7583.128145,0,0.59572932,34116
1001093,114983.7383,2,24.245563,81560
1001094,99895.00178,2,11.9919752,170575
1001096,104938.779,1,9.84929493,132884
1001097,230539.4711,2,42.97782,193262
1001098,7459.731116,1,15.935418,35696
1001099,125317.4633,2,1.359564772,133315
1001100,285493.9068,0,0.597339546,234918
1001101,424285.6907,0,22.28487114,433508
1001102,0,1,9.65514862,2023
1001103,16180.80211,1,4.59215434,8018
1001104,43181.40556,0,2.96237364,60843
1001106,39212.44079,1,4.21145416,101103
1001107,1984.856864,3,4.92816771,23075
1001108,10416.25248,1,8.7284253,52240
1001109,61389.80038,0,3.4213412,89864
1001110,0,1,31.554795,30293
1001111,20556.94642,1,17.69395793,24959
1001112,632150.805,1,5.93817635,600841
1001113,194895.1565,0,69.5593425,217834
1001114,103684.3044,2,22.51371735,100948
1001116,90076.42237,1,5.66129567,117062
1001117,723438.6511,2,5.14529442,686570
1001118,0,1,5.7162186,6062
1001119,362154.5442,2,16.83922954,380457
1001120,502071.7268,0,3.9798994,538808
1001121,185785.9545,0,1.43583751,180541
1001122,93749.16413,0,12.61674378,86291
1001124,325558.7398,1,42.3265673,340870
1001125,400879.6483,2,66.93741156,408125
1001126,6832.036487,1,14.26671515,27741
1001127,116896.0206,3,9.683268391,74386
1001128,476829.3723,0,4.594372633,469693
1001129,84651.97261,1,15.82585957,93174
1001130,305043.47,1,7.7559482,258627
1001131,59837.22759,0,2.2738138,103284
1001132,225946.7706,0,69.5123425,216285
1001133,207653.2291,1,6.9641162,186856
1001134,107005.1846,3,2.327897,101854
1001135,99789.16437,1,2.47227184,134791
1001136,68001.53795,0,2.183629232,79825
1001137,360941.0675,1,19.998315,338839
1001138,104776.5239,0,2.87864398,123803
1001139,181611.5284,1,51.77823732,124378
1001140,378791.8825,2,16.913194,361340
1001141,259931.0775,0,0.635589769,231802
1001142,166365.413,3,1.79828,205219
1001143,23715.47876,0,33.3298985,40213
1001145,92088.24628,1,12.51245313,62148
1001146,231880.537,0,1.6585886,242384
1001147,260988.052,0,4.1627835,217407
1001148,43076.59251,0,18.846846,22343
1001149,44637.2188,1,4.713123116,35817
1001150,658259.7489,3,29.93446584,613067
1001151,276267.6799,2,8.23117848,211110
1001152,110794.9152,0,14.67571962,100048
1001153,71553.9168,1,3.2186962,56757
1001155,171248.2677,0,23.23199,151666
1001156,1884.911856,2,7.43675693,26820
1001158,53738.57503,0,5.129754911,41498
1001159,118582.2559,1,0.855698283,122556
1001160,28411.31871,1,45.3357149,53979
1001161,102956.9641,0,19.57887833,109328
1001162,152319.0967,2,51.98992928,128699
1001163,50958.11561,1,54.1931432,78353
1001164,239399.0192,0,6.9367616,216085
1001165,137281.1872,4,5.2137198,135792
1001166,39335.12751,0,14.11626242,23053
1001168,159891.8519,1,38.78629417,132386
1001169,47677.39546,0,8.732597916,44971
1001170,81613.67236,0,16.2245689,108209
1001172,324074.6244,0,12.4293532,280949
1001173,259538.8826,1,18.285655,222273
1001174,40956.17456,1,17.4393212,29620
1001175,53863.2041,3,16.56449468,38488
1001176,86821.7879,2,27.796642,86867
1001177,86736.03686,2,1.39879453,90868
1001178,48415.22289,2,3.42528255,39549
1001179,262095.7754,0,14.1854398,244884
1001180,29313.15226,0,4.15438921,26951
1001181,882690.4247,0,1.51881169,884138
1001182,315573.4343,0,0.5848759,262240
1001183,224053.9174,2,4.3488237,197470
1001184,111054.4484,0,67.34329498,164493
1001185,73724.99809,0,0.295911334,58430
1001186,154417.1606,2,25.26872541,130830
1001187,75860.75323,2,9.755712657,9835
1001188,14660.93826,0,44.48828387,26240
1001189,23199.02886,2,6.316199645,14225
1001190,20346.6793,2,11.81367625,28257
1001191,27201.19673,0,1.63491569,52498
1001193,166795.3095,3,4.78442464,160922
1001194,319716.0064,3,1.541815765,320972
1001195,72696.62819,3,19.2422892,42548
1001196,113542.7932,1,54.1986123,95527
1001198,53425.47655,4,14.12637355,120111
1001199,153451.7626,1,1.65925973,148589
1001201,17289.74028,0,4.79635723,28980
1001202,311434.2732,2,3.84123959,290959
1001203,479460.9582,0,18.3699793,498468
1001204,74522.94583,3,0.49677397,104485
1001205,48604.56534,0,0.882545,62766
1001206,187735.7682,1,9.172871895,132414
1001208,58893.42082,2,3.7679271,37583
1001209,106538.6407,1,17.7529238,125997
1001210,69697.05253,3,15.38298562,57925
1001211,288658.8433,1,6.983673674,244320
1001212,23962.14283,1,2.33823859,60076
1001214,60833.55058,2,7.2933617,27924
1001215,189693.9755,0,6.283113564,162811
1001216,172259.7978,4,37.132529,144561
1001217,58898.00973,1,83.72595737,36159
1001218,91164.70358,2,22.9241987,103989
1001219,285381.838,0,15.7463723,258501
1001220,217986.5567,0,45.998864,230866
1001221,206936.1878,1,39.2562338,216212
1001222,40301.92458,1,1.161551429,27498
1001223,105748.461,2,15.99147931,84733
1001224,551745.2054,1,24.31155727,500052
1001225,77778.56121,1,3.364125816,21388
1001226,66974.93438,1,1.283312,17183
1001227,52743.63807,0,12.4697744,88920
1001228,208642.6451,0,5.178469286,214035
1001230,271305.1825,1,24.29389973,278951
1001231,134370.5117,1,16.46286948,138167
1001232,72635.54271,3,35.8533322,97450
1001233,83626.96986,2,1.72219225,35965
1001234,93935.03,0,4.881379765,47388
1001235,29945.96374,0,37.684973,29278
1001236,44062.46353,0,3.635546218,36028
1001237,48072.5538,1,2.28124265,45337
1001238,65516.82682,1,15.6898776,17626
1001239,81065.38646,2,1.296329,81721
1001241,222959.0988,0,28.89149872,197386
1001242,511495.1875,2,15.7688235,511566
1001243,330110.4627,1,6.4279685,322904
1001244,444975.0368,1,9.23871539,426836
1001246,449645.1187,0,45.839777,462892
1001247,3955.215655,0,53.45393,25613
1001248,46767.39017,0,28.4184754,58304
1001249,42419.34131,0,0.91574162,28776
1001250,53118.57936,2,1.67118367,29213
1001251,54708.95537,3,11.61227255,25661
1001252,91455.06185,1,5.59959813,76861
1001253,0,2,9.82611587,33468
1001254,91508.38534,0,8.1443653,103515
1001255,219488.9889,1,,207752
1001256,0,2,0.48928996,25856
1001257,46747.98687,1,9.427944,60258
1001258,92314.70271,1,5.31315195,52013
1001259,46989.24554,1,6.578563854,12842
1001260,300035.7341,1,2.2458263,323455
1001261,236114.2868,0,,194784
1001262,116586.078,0,19.26742944,118503
1001263,134964.707,0,4.327277922,128334
1001264,544197.9483,0,35.53591458,560022
1001265,176582.9081,2,18.43699921,211599
1001266,460681.0672,1,,470861
1001267,72664.29327,2,24.44289379,108316
1001268,204841.9104,2,6.71465498,201137
1001269,2364.94738,1,29.5329226,8685
1001270,16350.83916,1,3.3273324,21832
1001271,73237.06196,1,7.259653155,76878
1001272,238412.7678,1,35.7531399,263439
1001273,295529.2035,0,29.1181786,296342
1001274,488241.604,1,4.87776853,570357
1001275,5838.105434,3,4.141564276,27448
1001276,24596.17138,0,25.8923178,51466
1001277,62496.93679,0,0.1298415,14923
1001278,33174.74955,0,14.843945,27636
1001279,137340.3347,0,2.9955563,190622
1001280,53925.24714,1,2.678598193,55932
