,User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
417,1000073,P00074442,M,18-25,4,A,4+,0,1,16,,11822
418,1000073,P00047242,M,18-25,4,A,4+,0,1,5,,7802
419,1000073,P00199042,M,18-25,4,A,4+,0,1,5,,15624
420,1000073,P00192542,M,18-25,4,A,4+,0,1,2,9,15212
421,1000074,P00351142,M,36-45,14,A,2,1,1,8,17,15581
422,1000074,P00350042,M,36-45,14,A,2,1,6,8,,12409
423,1000075,P00248442,F,0-17,10,C,4+,0,3,4,,13337
424,1000075,P00172842,F,0-17,10,C,4+,0,3,4,,13667
425,1000075,P00198142,F,0-17,10,C,4+,0,2,4,9,12746
426,1000075,P00282142,F,0-17,10,C,4+,0,3,4,,5349
427,1000075,P00166942,F,0-17,10,C,4+,0,2,4,5,16187
428,1000075,P00187742,F,0-17,10,C,4+,0,2,4,,16320
429,1000075,P00003442,F,0-17,10,C,4+,0,4,5,8,2129
430,1000075,P00060242,F,0-17,10,C,4+,0,3,4,,11055
431,1000075,P00137642,F,0-17,10,C,4+,0,3,4,12,11000
432,1000075,P00106742,F,0-17,10,C,4+,0,3,5,,10578
433,1000076,P00126142,M,36-45,7,B,2,1,8,16,,7909
434,1000076,P00219842,M,36-45,7,B,2,1,5,,,7190
435,1000076,P00046142,M,36-45,7,B,2,1,1,16,,15393
436,1000076,P00338442,M,36-45,7,B,2,1,1,16,,11867
437,1000076,P00328142,M,36-45,7,B,2,1,8,16,,5973
438,1000077,P00255542,M,18-25,4,C,2,0,5,,,6909
439,1000077,P00250842,M,18-25,4,C,2,0,8,,,6144
440,1000077,P00260142,M,18-25,4,C,2,0,5,14,,5432
441,1000078,P0097142,F,46-50,1,C,0,1,12,,,1720
442,1000078,P00209842,F,46-50,1,C,0,1,5,8,,6852
443,1000078,P00212942,F,46-50,1,C,0,1,5,,,7061
444,1000078,P00283942,F,46-50,1,C,0,1,5,,,6868
445,1000078,P00303242,F,46-50,1,C,0,1,5,8,,8598
446,1000078,P00170442,F,46-50,1,C,0,1,5,,,3624
447,1000078,P00045842,F,46-50,1,C,0,1,5,14,,6986
448,1000078,P00040442,F,46-50,1,C,0,1,5,14,,6862
449,1000079,P00195842,F,46-50,0,A,1,0,3,4,8,7962
450,1000079,P00148642,F,46-50,0,A,1,0,6,10,13,15943
451,1000080,P00157542,M,55+,1,C,3,1,8,14,,9788
452,1000080,P00293242,M,55+,1,C,3,1,8,16,,9859
453,1000080,P00064042,M,55+,1,C,3,1,3,4,12,8248
454,1000081,P00344242,F,26-35,0,A,1,1,8,10,,10058
455,1000082,P00015542,M,26-35,17,C,2,1,1,2,13,8162
456,1000082,P00001642,M,26-35,17,C,2,1,8,16,,8045
457,1000083,P00105142,F,26-35,2,C,1,0,1,2,15,15584
458,1000083,P00251242,F,26-35,2,C,1,0,5,11,,8775
459,1000083,P00183442,F,26-35,2,C,1,0,1,2,,7996
460,1000083,P00199442,F,26-35,2,C,1,0,5,9,,6889
461,1000083,P00054542,F,26-35,2,C,1,0,1,2,3,11730
462,1000084,P00034742,M,18-25,4,C,1,0,5,14,17,5315
463,1000084,P00042242,M,18-25,4,C,1,0,5,15,,3497
464,1000084,P00277442,M,18-25,4,C,1,0,1,6,15,11896
465,1000084,P00163142,M,18-25,4,C,1,0,6,8,,20595
466,1000085,P00027142,M,18-25,4,C,1,0,8,,,5986
467,1000086,P00145042,F,0-17,10,C,3,0,1,2,5,19283
468,1000086,P00053942,F,0-17,10,C,3,0,1,2,5,19442
469,1000087,P00173342,M,26-35,14,C,2,0,1,6,14,4121
470,1000087,P00233342,M,26-35,14,C,2,0,1,15,16,3847
471,1000087,P00036842,M,26-35,14,C,2,0,1,14,16,4528
472,1000088,P00010842,F,46-50,1,C,1,1,8,16,,10022
473,1000088,P00120242,F,46-50,1,C,1,1,8,,,7809
474,1000088,P00313342,F,46-50,1,C,1,1,5,,,7019
475,1000089,P00223942,F,55+,9,C,1,1,5,8,,8804
476,1000089,P00362342,F,55+,9,C,1,1,5,,,1747
477,1000090,P00027542,M,55+,13,C,1,0,8,,,6122
478,1000090,P00051442,M,55+,13,C,1,0,8,17,,7824
479,1000090,P00234842,M,55+,13,C,1,0,5,6,16,8714
480,1000090,P00029242,M,55+,13,C,1,0,8,,,7786
481,1000090,P0097842,M,55+,13,C,1,0,5,,,6975
482,1000090,P00160942,M,55+,13,C,1,0,1,16,,15433
483,1000090,P00136542,M,55+,13,C,1,0,5,8,,3667
484,1000090,P00223242,M,55+,13,C,1,0,5,14,,5354
485,1000090,P00127942,M,55+,13,C,1,0,1,2,5,11605
486,1000090,P00248542,M,55+,13,C,1,0,8,16,,6078
487,1000090,P00145842,M,55+,13,C,1,0,4,5,,1463
488,1000090,P00214342,M,55+,13,C,1,0,5,,,2010
489,1000090,P00161542,M,55+,13,C,1,0,2,15,16,10009
490,1000090,P00001942,M,55+,13,C,1,0,5,,,7178
491,1000091,P00010842,M,36-45,7,C,3,1,8,16,,6013
492,1000091,P00220442,M,36-45,7,C,3,1,5,14,,8858
493,1000091,P00278642,M,36-45,7,C,3,1,5,,,5252
494,1000091,P00138542,M,36-45,7,C,3,1,5,6,,8771
495,1000092,P00317942,F,18-25,4,B,1,0,8,16,,7884
496,1000092,P00190042,F,18-25,4,B,1,0,3,4,5,13400
497,1000092,P00328042,F,18-25,4,B,1,0,8,14,,2233
498,1000092,P00370242,F,18-25,4,B,1,0,5,,,3545
499,1000092,P00340642,F,18-25,4,B,1,0,5,,,1868
500,1000092,P00358242,F,18-25,4,B,1,0,8,,,5916
501,1000092,P0096542,F,18-25,4,B,1,0,3,4,12,5780
502,1000092,P0096942,F,18-25,4,B,1,0,3,4,,5755
503,1000092,P00074142,F,18-25,4,B,1,0,3,4,12,3126
504,1000092,P00273442,F,18-25,4,B,1,0,12,14,17,1387
505,1000092,P00270042,F,18-25,4,B,1,0,8,14,,2114
506,1000092,P00255842,F,18-25,4,B,1,0,16,,,16416
507,1000092,P00223842,F,18-25,4,B,1,0,2,4,8,3460
508,1000092,P00014842,F,18-25,4,B,1,0,1,2,5,11449
509,1000092,P00274342,F,18-25,4,B,1,0,2,8,14,6434
510,1000093,P00199442,M,26-35,17,B,1,1,5,9,,7038
511,1000093,P00216342,M,26-35,17,B,1,1,3,4,5,11031
512,1000093,P00070542,M,26-35,17,B,1,1,3,15,,13293
513,1000093,P00112542,M,26-35,17,B,1,1,1,11,15,15895
514,1000093,P00346142,M,26-35,17,B,1,1,1,15,,19247
515,1000093,P00208742,M,26-35,17,B,1,1,1,6,16,8058
516,1000093,P00248942,M,26-35,17,B,1,1,1,6,14,11754
517,1000093,P00351142,M,26-35,17,B,1,1,1,8,17,12037
518,1000093,P00304442,M,26-35,17,B,1,1,1,16,,15479
519,1000093,P00014042,M,26-35,17,B,1,1,1,,,7836
520,1000093,P00028442,M,26-35,17,B,1,1,1,8,16,15901
521,1000093,P00155442,M,26-35,17,B,1,1,1,11,15,11533
522,1000093,P00133442,M,26-35,17,B,1,1,1,16,,11601
523,1000093,P00159842,M,26-35,17,B,1,1,1,16,,4251
524,1000093,P00019942,M,26-35,17,B,1,1,1,,,8289
525,1000093,P00366542,M,26-35,17,B,1,1,5,,,3612
526,1000094,P00117042,M,26-35,17,C,1,0,1,2,5,15482
527,1000095,P00141942,M,46-50,0,C,4+,1,5,8,14,3746
528,1000095,P00003642,M,46-50,0,C,4+,1,8,,,7857
529,1000096,P00117942,F,26-35,16,C,2,1,5,15,,7193
530,1000096,P00001742,F,26-35,16,C,2,1,8,14,,5857
531,1000097,P00209842,F,36-45,3,C,3,0,5,8,,7040
532,1000097,P00293742,F,36-45,3,C,3,0,8,,,7976
533,1000097,P00315442,F,36-45,3,C,3,0,1,,,11670
534,1000097,P00297642,F,36-45,3,C,3,0,8,,,6150
535,1000097,P00088542,F,36-45,3,C,3,0,5,12,14,6964
536,1000097,P00089042,F,36-45,3,C,3,0,13,,,940
537,1000097,P00175742,F,36-45,3,C,3,0,8,17,,9956
538,1000097,P00115942,F,36-45,3,C,3,0,8,17,,7773
539,1000099,P00317842,F,0-17,10,C,1,0,8,,,5935
540,1000099,P00334242,F,0-17,10,C,1,0,1,8,,18982
541,1000099,P00035542,F,0-17,10,C,1,0,3,4,12,10769
542,1000099,P00129542,F,0-17,10,C,1,0,8,14,,7821
543,1000099,P00234842,F,0-17,10,C,1,0,5,6,16,2007
544,1000100,P00057942,M,36-45,17,C,4+,0,1,2,6,11612
545,1000100,P00037142,M,36-45,17,C,4+,0,1,2,5,7824
546,1000100,P00059442,M,36-45,17,C,4+,0,6,8,16,12486
547,1000101,P00278042,F,18-25,3,A,1,0,1,,,19464
548,1000101,P00154042,F,18-25,3,A,1,0,1,2,15,19027
549,1000101,P00014042,F,18-25,3,A,1,0,1,,,19394
550,1000101,P00262242,F,18-25,3,A,1,0,1,11,16,15871
551,1000102,P00010842,M,36-45,19,C,3,0,8,16,,9941
552,1000102,P00334242,M,36-45,19,C,3,0,1,8,,3829
553,1000102,P00337942,M,36-45,19,C,3,0,5,,,7108
554,1000102,P00274942,M,36-45,19,C,3,0,8,,,4102
555,1000102,P00229342,M,36-45,19,C,3,0,5,14,,2028
556,1000102,P00274242,M,36-45,19,C,3,0,1,,,8310
557,1000102,P00084642,M,36-45,19,C,3,0,13,16,,929
558,1000103,P00071242,M,46-50,7,B,2,1,1,15,16,15827
559,1000103,P00050442,M,46-50,7,B,2,1,1,8,13,15233
560,1000103,P0097342,M,46-50,7,B,2,1,1,15,16,15418
561,1000103,P00165442,M,46-50,7,B,2,1,1,15,16,15801
562,1000105,P00269542,M,46-50,12,C,1,1,11,15,,6073
563,1000105,P00045542,M,46-50,12,C,1,1,5,14,,6975
564,1000105,P00139742,M,46-50,12,C,1,1,8,16,,4039
565,1000105,P00332242,M,46-50,12,C,1,1,1,16,,11476
566,1000106,P00205442,F,36-45,11,C,4+,0,5,8,14,7035
567,1000106,P00085542,F,36-45,11,C,4+,0,5,14,,8645
568,1000106,P00112142,F,36-45,11,C,4+,0,1,2,14,19703
569,1000107,P00323742,M,46-50,18,C,4+,0,8,,,9753
570,1000107,P00183142,M,46-50,18,C,4+,0,15,,,17403
571,1000107,P00344242,M,46-50,18,C,4+,0,8,10,,3921
572,1000107,P00298242,M,46-50,18,C,4+,0,8,,,5823
573,1000107,P00300942,M,46-50,18,C,4+,0,16,,,12163
574,1000107,P0097142,M,46-50,18,C,4+,0,12,,,1058
575,1000108,P00013942,M,26-35,12,C,3,0,5,,,2021
576,1000109,P00087042,M,46-50,15,C,1,1,10,14,16,19131
577,1000109,P00087342,M,46-50,15,C,1,1,5,14,16,6863
578,1000109,P00195642,M,46-50,15,C,1,1,5,,,7085
579,1000110,P00035842,M,26-35,2,B,4+,0,5,6,9,6923
580,1000111,P00036842,M,36-45,15,C,3,0,1,14,16,15351
581,1000111,P00013942,M,36-45,15,C,3,0,5,,,5149
582,1000112,P00289942,M,26-35,16,C,3,1,3,4,5,13575
583,1000113,P00351142,M,18-25,12,C,2,0,1,8,17,19697
584,1000113,P00147342,M,18-25,12,C,2,0,15,16,,12790
585,1000114,P00350942,F,26-35,2,C,0,0,3,4,5,10930
586,1000114,P00176842,F,26-35,2,C,0,0,12,14,,1735
587,1000116,P00275842,M,26-35,17,C,2,1,2,9,15,16171
588,1000116,P00192542,M,26-35,17,C,2,1,1,2,9,15726
589,1000117,P00351342,M,26-35,17,A,2,1,1,2,16,8337
590,1000117,P00184142,M,26-35,17,A,2,1,8,14,,9756
591,1000117,P00317342,M,26-35,17,A,2,1,8,16,,8140
592,1000117,P00217242,M,26-35,17,A,2,1,1,15,,12009
593,1000117,P00014542,M,26-35,17,A,2,1,8,,,5959
594,1000117,P00021742,M,26-35,17,A,2,1,5,,,8649
595,1000117,P00358242,M,26-35,17,A,2,1,8,,,2018
596,1000117,P00335442,M,26-35,17,A,2,1,1,15,,7880
597,1000117,P0098342,M,26-35,17,A,2,1,1,2,,19446
598,1000117,P00079742,M,26-35,17,A,2,1,1,2,15,8300
599,1000117,P00143642,M,26-35,17,A,2,1,1,2,6,11893
600,1000117,P00251342,M,26-35,17,A,2,1,5,11,,5415
601,1000117,P00232342,M,26-35,17,A,2,1,11,,,2967
602,1000117,P00179042,M,26-35,17,A,2,1,11,,,4543
603,1000117,P00180942,M,26-35,17,A,2,1,11,,,1474
604,1000117,P00265742,M,26-35,17,A,2,1,5,12,,5417
605,1000118,P00194542,M,36-45,17,C,4+,0,8,14,,8081
606,1000118,P00001742,M,36-45,17,C,4+,0,8,14,,9712
607,1000118,P00127642,M,36-45,17,C,4+,0,1,2,15,15909
608,1000118,P00355142,M,36-45,17,C,4+,0,1,15,,15651
609,1000118,P00144642,M,36-45,17,C,4+,0,1,15,16,15756
610,1000118,P00201342,M,36-45,17,C,4+,0,1,2,9,8012
611,1000118,P00251942,M,36-45,17,C,4+,0,1,2,5,11408
612,1000118,P00009342,M,36-45,17,C,4+,0,1,16,,15492
613,1000118,P00345842,M,36-45,17,C,4+,0,2,8,14,9569
614,1000118,P00191442,M,36-45,17,C,4+,0,1,2,15,15687
615,1000118,P00223242,M,36-45,17,C,4+,0,5,14,,5304
616,1000118,P00120342,M,36-45,17,C,4+,0,5,17,,6923
617,1000119,P00330642,F,0-17,10,C,1,0,5,,,5277
618,1000119,P00238542,F,0-17,10,C,1,0,5,14,,7088
619,1000119,P0094942,F,0-17,10,C,1,0,4,8,,2122
620,1000119,P00068042,F,0-17,10,C,1,0,3,4,,5597
621,1000119,P00227642,F,0-17,10,C,1,0,1,5,14,15837
622,1000120,P00005042,M,26-35,11,C,0,0,6,16,,16128
623,1000121,P00102042,M,36-45,7,C,2,0,5,,,3627
624,1000121,P00059742,M,36-45,7,C,2,0,1,11,15,19498
625,1000122,P00142142,F,18-25,4,C,1,0,1,2,15,4530
626,1000123,P00248142,M,36-45,9,B,4+,1,5,,,3639
627,1000123,P00279342,M,36-45,9,B,4+,1,5,14,,5314
628,1000123,P00267542,M,36-45,9,B,4+,1,1,16,,12111
629,1000123,P00217742,M,36-45,9,B,4+,1,5,14,,3631
630,1000123,P00113242,M,36-45,9,B,4+,1,1,6,8,19586
631,1000123,P00000642,M,36-45,9,B,4+,1,1,6,16,18971
632,1000123,P00163342,M,36-45,9,B,4+,1,6,8,,16456
633,1000123,P00116842,M,36-45,9,B,4+,1,2,5,8,13009
634,1000123,P00036842,M,36-45,9,B,4+,1,1,14,16,15635
635,1000123,P00278042,M,36-45,9,B,4+,1,1,,,15181
636,1000123,P00348742,M,36-45,9,B,4+,1,16,,,16379
637,1000123,P00061142,M,36-45,9,B,4+,1,8,16,,6187
638,1000123,P00015942,M,36-45,9,B,4+,1,6,10,13,16446
639,1000123,P00346542,M,36-45,9,B,4+,1,10,13,16,14650
640,1000123,P00188742,M,36-45,9,B,4+,1,8,14,17,7810
641,1000123,P00346942,M,36-45,9,B,4+,1,1,5,,8143
642,1000123,P00212542,M,36-45,9,B,4+,1,8,14,,4018
643,1000123,P00007042,M,36-45,9,B,4+,1,1,,,11971
644,1000123,P00240242,M,36-45,9,B,4+,1,1,15,16,8130
645,1000124,P00291042,M,55+,7,C,1,1,8,,,7904
646,1000125,P00244642,M,46-50,14,B,3,1,11,,,4497
647,1000125,P00090542,M,46-50,14,B,3,1,16,,,16498
648,1000125,P00274142,M,46-50,14,B,3,1,1,,,19234
649,1000125,P00266642,M,46-50,14,B,3,1,1,8,9,15253
650,1000125,P00182142,M,46-50,14,B,3,1,1,5,6,19064
651,1000125,P00270542,M,46-50,14,B,3,1,1,6,8,11647
652,1000126,P00087042,M,18-25,9,B,1,0,10,14,16,23233
653,1000126,P00121642,M,18-25,9,B,1,0,5,14,,3638
654,1000127,P00145042,F,46-50,3,C,1,1,1,2,5,19681
655,1000127,P00086442,F,46-50,3,C,1,1,8,13,15,5886
656,1000127,P00361842,F,46-50,3,C,1,1,15,16,,17320
657,1000127,P00057442,F,46-50,3,C,1,1,5,14,16,5332
658,1000127,P00078142,F,46-50,3,C,1,1,8,16,,7890
659,1000128,P00245642,M,55+,6,A,1,1,5,11,12,8629
660,1000129,P00037542,M,26-35,11,C,2,0,1,,,15383
661,1000129,P00049842,M,26-35,11,C,2,0,1,8,,15641
662,1000129,P00022942,M,26-35,11,C,2,0,5,8,,5298
663,1000129,P00000642,M,26-35,11,C,2,0,1,6,16,15525
664,1000129,P00183442,M,26-35,11,C,2,0,1,2,,19406
665,1000130,P00350442,M,36-45,17,B,3,1,2,3,15,3688
666,1000130,P00119542,M,36-45,17,B,3,1,8,14,,2209
667,1000130,P00025442,M,36-45,17,B,3,1,1,2,9,19706
668,1000130,P00080342,M,36-45,17,B,3,1,1,6,8,15907
669,1000130,P00127642,M,36-45,17,B,3,1,1,2,15,19062
670,1000130,P00127242,M,36-45,17,B,3,1,1,16,,15244
671,1000130,P00338542,M,36-45,17,B,3,1,1,,,19304
672,1000130,P00246142,M,36-45,17,B,3,1,1,15,17,19240
673,1000130,P00317642,M,36-45,17,B,3,1,1,2,17,19559
674,1000130,P00339542,M,36-45,17,B,3,1,1,,,19090
675,1000130,P00277442,M,36-45,17,B,3,1,1,6,15,15744
676,1000131,P00170642,M,18-25,4,C,4+,0,5,8,,6886
677,1000131,P00115442,M,18-25,4,C,4+,0,8,,,8075
678,1000131,P00212742,M,18-25,4,C,4+,0,5,,,8801
679,1000131,P00209842,M,18-25,4,C,4+,0,5,8,,8734
680,1000131,P00150742,M,18-25,4,C,4+,0,8,14,,5936
681,1000131,P00154642,M,18-25,4,C,4+,0,8,,,5945
682,1000131,P00109342,M,18-25,4,C,4+,0,5,,,5418
683,1000131,P00162642,M,18-25,4,C,4+,0,5,8,,6896
684,1000131,P00192542,M,18-25,4,C,4+,0,1,2,9,7734
685,1000131,P00017042,M,18-25,4,C,4+,0,8,,,8127
686,1000132,P00100842,M,26-35,17,C,1,0,5,,,8709
687,1000132,P00329442,M,26-35,17,C,1,0,5,8,,8678
688,1000132,P00303842,M,26-35,17,C,1,0,5,8,14,5463
689,1000132,P00045842,M,26-35,17,C,1,0,5,14,,3743
690,1000132,P00250242,M,26-35,17,C,1,0,5,,,8751
691,1000133,P00012542,F,26-35,0,C,1,1,5,14,,6954
692,1000133,P00152442,F,26-35,0,C,1,1,8,,,9972
693,1000133,P00058442,F,26-35,0,C,1,1,5,14,,7041
694,1000133,P00303842,F,26-35,0,C,1,1,5,8,14,8779
695,1000133,P00248342,F,26-35,0,C,1,1,8,13,,7797
696,1000134,P00218642,M,26-35,0,C,3,1,5,,,3622
697,1000134,P00125942,M,26-35,0,C,3,1,1,2,15,15783
698,1000134,P00241542,M,26-35,0,C,3,1,1,6,,3843
699,1000134,P00346442,M,26-35,0,C,3,1,1,2,14,3877
700,1000135,P00295942,M,18-25,4,C,1,1,2,5,15,16241
701,1000135,P00248942,M,18-25,4,C,1,1,1,6,14,19146
702,1000135,P00270142,M,18-25,4,C,1,1,5,,,3709
703,1000136,P0099042,M,18-25,2,B,3,0,5,12,14,8850
704,1000136,P00367142,M,18-25,2,B,3,0,11,,,1498
705,1000136,P00233342,M,18-25,2,B,3,0,1,15,16,4304
706,1000136,P00118842,M,18-25,2,B,3,0,5,8,,7031
707,1000136,P00034842,M,18-25,2,B,3,0,5,14,,1754
708,1000136,P00001142,M,18-25,2,B,3,0,5,8,14,3613
709,1000136,P00008842,M,18-25,2,B,3,0,1,16,,15563
710,1000136,P00222142,M,18-25,2,B,3,0,5,13,,7092
711,1000136,P00059442,M,18-25,2,B,3,0,6,8,16,16709
712,1000136,P00189842,M,18-25,2,B,3,0,3,4,5,5596
713,1000136,P00074142,M,18-25,2,B,3,0,3,4,12,8224
714,1000136,P00051942,M,18-25,2,B,3,0,5,6,11,6901
715,1000136,P00013742,M,18-25,2,B,3,0,5,,,5289
716,1000136,P00321742,M,18-25,2,B,3,0,5,8,17,5228
717,1000137,P00250842,F,46-50,6,C,4+,1,8,,,8126
718,1000137,P00198742,F,46-50,6,C,4+,1,1,2,11,11446
719,1000137,P00010742,F,46-50,6,C,4+,1,1,8,17,15334
720,1000137,P00303342,F,46-50,6,C,4+,1,1,16,,15739
721,1000137,P00004242,F,46-50,6,C,4+,1,1,6,8,11809
722,1000137,P00173942,F,46-50,6,C,4+,1,1,5,6,11814
723,1000137,P00058442,F,46-50,6,C,4+,1,5,14,,6938
724,1000137,P00124642,F,46-50,6,C,4+,1,16,,,16828
725,1000137,P00026042,F,46-50,6,C,4+,1,8,14,17,8066
726,1000138,P00113242,M,18-25,20,C,1,1,1,6,8,19391
727,1000138,P00081142,M,18-25,20,C,1,1,6,8,14,12146
728,1000138,P00135742,M,18-25,20,C,1,1,6,8,,19977
729,1000139,P00329542,F,26-35,20,C,2,0,1,15,16,7773
730,1000139,P00249642,F,26-35,20,C,2,0,3,5,,8314
731,1000139,P00020142,F,26-35,20,C,2,0,7,,,21002
732,1000139,P00274942,F,26-35,20,C,2,0,8,,,9746
733,1000139,P00110842,F,26-35,20,C,2,0,1,2,5,15239
734,1000139,P00121342,F,26-35,20,C,2,0,1,5,18,15795
735,1000139,P00121642,F,26-35,20,C,2,0,5,14,,8778
736,1000139,P00159542,F,26-35,20,C,2,0,10,15,16,23595
737,1000139,P00115142,F,26-35,20,C,2,0,1,8,17,19117
738,1000139,P00044442,F,26-35,20,C,2,0,1,16,,15688
739,1000139,P00227542,F,26-35,20,C,2,0,13,,,928
740,1000139,P00127842,F,26-35,20,C,2,0,1,2,15,15311
741,1000139,P00241642,F,26-35,20,C,2,0,1,2,11,19621
742,1000139,P00226742,F,26-35,20,C,2,0,11,,,1558
743,1000140,P00062842,F,36-45,1,B,3,0,1,2,13,3843
744,1000140,P00084642,F,36-45,1,B,3,0,13,16,,770
745,1000142,P00192042,M,26-35,7,A,2,0,5,9,14,5267
746,1000142,P00002542,M,26-35,7,A,2,0,8,14,,4072
747,1000142,P00028842,M,26-35,7,A,2,0,6,8,,20214
748,1000142,P00184942,M,26-35,7,A,2,0,1,8,17,12025
749,1000142,P00025442,M,26-35,7,A,2,0,1,2,9,15212
750,1000143,P00250242,M,18-25,3,C,0,0,5,,,7170
751,1000143,P00184942,M,18-25,3,C,0,0,1,8,17,19662
752,1000143,P00284642,M,18-25,3,C,0,0,5,8,,6951
753,1000145,P00250342,M,18-25,4,C,4+,0,16,,,16772
754,1000145,P00317842,M,18-25,4,C,4+,0,8,,,5953
755,1000145,P00214142,M,18-25,4,C,4+,0,8,,,9756
756,1000145,P00248342,M,18-25,4,C,4+,0,8,13,,2159
757,1000146,P00248942,F,36-45,20,B,3,1,1,6,14,15659
758,1000146,P00188542,F,36-45,20,B,3,1,5,8,14,5247
759,1000146,P00081142,F,36-45,20,B,3,1,6,8,14,16004
760,1000146,P00088242,F,36-45,20,B,3,1,6,10,13,12053
761,1000146,P00223842,F,36-45,20,B,3,1,2,4,8,3489
762,1000146,P00121042,F,36-45,20,B,3,1,15,,,16616
763,1000146,P00027142,F,36-45,20,B,3,1,8,,,7968
764,1000146,P00114142,F,36-45,20,B,3,1,8,,,9932
765,1000146,P00116742,F,36-45,20,B,3,1,11,,,2944
766,1000146,P00289642,F,36-45,20,B,3,1,8,,,8057
767,1000146,P00118442,F,36-45,20,B,3,1,1,2,,15347
768,1000146,P00227742,F,36-45,20,B,3,1,5,14,,7110
769,1000146,P00127542,F,36-45,20,B,3,1,1,2,15,3836
770,1000146,P00010842,F,36-45,20,B,3,1,8,16,,9885
771,1000146,P00323942,F,36-45,20,B,3,1,8,15,,9832
772,1000146,P00101142,F,36-45,20,B,3,1,8,,,7892
773,1000146,P00203142,F,36-45,20,B,3,1,16,,,16813
774,1000146,P00112342,F,36-45,20,B,3,1,13,16,,959
775,1000146,P00129642,F,36-45,20,B,3,1,5,,,5381
776,1000146,P00178642,F,36-45,20,B,3,1,5,15,,7055
777,1000146,P00288442,F,36-45,20,B,3,1,5,14,,6866
778,1000146,P00274042,F,36-45,20,B,3,1,1,,,19177
779,1000146,P00091842,F,36-45,20,B,3,1,8,,,7805
780,1000146,P00320442,F,36-45,20,B,3,1,6,10,,8667
781,1000147,P00184942,M,18-25,4,B,4+,0,1,8,17,19474
782,1000147,P00016042,M,18-25,4,B,4+,0,1,16,,11916
783,1000147,P00214242,M,18-25,4,B,4+,0,1,16,,7589
784,1000147,P00110742,M,18-25,4,B,4+,0,1,2,8,15308
785,1000147,P00008542,M,18-25,4,B,4+,0,2,8,,9614
786,1000147,P00352142,M,18-25,4,B,4+,0,1,6,16,15387
787,1000147,P00150942,M,18-25,4,B,4+,0,6,11,13,20585
788,1000148,P00184942,M,51-55,17,B,3,1,1,8,17,19031
789,1000148,P00118442,M,51-55,17,B,3,1,1,2,,15671
790,1000148,P00317442,M,51-55,17,B,3,1,1,8,,15289
791,1000148,P00063342,M,51-55,17,B,3,1,1,2,9,12101
792,1000148,P00042142,M,51-55,17,B,3,1,1,2,6,15383
793,1000148,P00047242,M,51-55,17,B,3,1,1,5,,19608
794,1000148,P00114542,M,51-55,17,B,3,1,5,,,1827
795,1000148,P00156742,M,51-55,17,B,3,1,5,6,8,1787
796,1000148,P00119242,M,51-55,17,B,3,1,18,,,2318
797,1000148,P00190742,M,51-55,17,B,3,1,3,4,9,8287
798,1000148,P00199442,M,51-55,17,B,3,1,5,9,,8812
799,1000148,P00193042,M,51-55,17,B,3,1,5,6,16,7114
800,1000148,P00327842,M,51-55,17,B,3,1,8,16,,7799
801,1000148,P00005042,M,51-55,17,B,3,1,6,16,,8657
802,1000148,P00057242,M,51-55,17,B,3,1,5,,,5375
803,1000148,P00074442,M,51-55,17,B,3,1,1,16,,11715
804,1000148,P00214342,M,51-55,17,B,3,1,5,,,7021
805,1000148,P00036542,M,51-55,17,B,3,1,4,5,,2141
806,1000148,P00181842,M,51-55,17,B,3,1,11,,,6053
807,1000148,P00304742,M,51-55,17,B,3,1,8,,,5955
808,1000149,P00109242,M,26-35,1,B,2,1,6,8,10,15969
809,1000149,P00289342,M,26-35,1,B,2,1,5,8,14,5267
810,1000149,P00213742,M,26-35,1,B,2,1,8,,,6151
811,1000149,P00293242,M,26-35,1,B,2,1,8,16,,6018
812,1000149,P00163842,M,26-35,1,B,2,1,8,,,6140
813,1000149,P00046142,M,26-35,1,B,2,1,1,16,,19091
814,1000149,P00028242,M,26-35,1,B,2,1,6,8,,20538
815,1000149,P00028542,M,26-35,1,B,2,1,6,8,14,16137
816,1000149,P00051442,M,26-35,1,B,2,1,8,17,,10024
817,1000149,P00100842,M,26-35,1,B,2,1,5,,,7047
818,1000149,P00184442,M,26-35,1,B,2,1,1,6,8,15571
819,1000149,P00345842,M,26-35,1,B,2,1,2,8,14,16235
820,1000149,P00323942,M,26-35,1,B,2,1,8,15,,9993
821,1000149,P00137542,M,26-35,1,B,2,1,1,8,16,15161
822,1000149,P00030842,M,26-35,1,B,2,1,1,2,15,7835
823,1000149,P00150342,M,26-35,1,B,2,1,8,14,,6188
824,1000149,P00369742,M,26-35,1,B,2,1,5,,,8752
825,1000149,P00069042,M,26-35,1,B,2,1,3,,,10715
826,1000149,P00277942,M,26-35,1,B,2,1,1,,,15210
827,1000149,P00283942,M,26-35,1,B,2,1,5,,,6998
828,1000149,P00207042,M,26-35,1,B,2,1,5,14,,7064
829,1000149,P00350342,M,26-35,1,B,2,1,1,6,,15165
830,1000150,P00294542,M,36-45,7,B,0,1,8,,,5865
831,1000150,P00174442,M,36-45,7,B,0,1,5,,,8697
832,1000150,P00033642,M,36-45,7,B,0,1,5,8,,8798
833,1000150,P00025442,M,36-45,7,B,0,1,1,2,9,15255
834,1000150,P00120042,M,36-45,7,B,0,1,1,2,,15697
